country,country2,year,gdp,color
St. Lucia,other,1984,1583.450248,#ccc
St. Lucia,other,1985,1496.382335,#ccc
St. Lucia,other,1986,1755.386206,#ccc
St. Lucia,other,1987,1849.816693,#ccc
St. Lucia,other,1988,2051.776239,#ccc
St. Lucia,other,1989,2291.297833,#ccc
St. Lucia,other,1990,2874.457763,#ccc
St. Lucia,other,1991,3078.434898,#ccc
St. Lucia,other,1992,3367.736202,#ccc
St. Lucia,other,1993,3426.581014,#ccc
St. Lucia,other,1994,3562.987316,#ccc
St. Lucia,other,1995,3814.00356,#ccc
St. Lucia,other,1996,3802.113025,#ccc
St. Lucia,other,1997,4002.881496,#ccc
St. Lucia,other,1998,4295.72599,#ccc
St. Lucia,other,1999,4465.686452,#ccc
St. Lucia,other,2000,4870.739689,#ccc
St. Lucia,other,2001,4464.484691,#ccc
St. Lucia,other,2002,4512.802281,#ccc
St. Lucia,other,2003,4830.052996,#ccc
St. Lucia,other,2004,5250.552921,#ccc
St. Lucia,other,2005,5492.864914,#ccc
St. Lucia,other,2006,6072.297574,#ccc
St. Lucia,other,2007,6732.660993,#ccc
St. Lucia,other,2008,6854.898712,#ccc
St. Lucia,other,2009,6735.159817,#ccc
St. Lucia,other,2010,7058.869216,#ccc
St. Lucia,other,2011,7228.865382,#ccc
St. Lucia,other,2012,7287.8208,#ccc
St. Lucia,other,2013,7308.938912,#ccc
St. Vincent and the Grenadines,other,1961,170.431983,#ccc
St. Vincent and the Grenadines,other,1962,174.5662992,#ccc
St. Vincent and the Grenadines,other,1963,162.8702327,#ccc
St. Vincent and the Grenadines,other,1964,173.4719103,#ccc
St. Vincent and the Grenadines,other,1965,175.7350691,#ccc
St. Vincent and the Grenadines,other,1966,185.355279,#ccc
St. Vincent and the Grenadines,other,1967,180.4856433,#ccc
St. Vincent and the Grenadines,other,1968,173.2212379,#ccc
St. Vincent and the Grenadines,other,1969,185.9961125,#ccc
St. Vincent and the Grenadines,other,1970,203.9643145,#ccc
St. Vincent and the Grenadines,other,1971,219.2874903,#ccc
St. Vincent and the Grenadines,other,1972,298.3343776,#ccc
St. Vincent and the Grenadines,other,1973,322.5691138,#ccc
St. Vincent and the Grenadines,other,1974,348.1391506,#ccc
St. Vincent and the Grenadines,other,1975,347.6180194,#ccc
St. Vincent and the Grenadines,other,1976,339.3297492,#ccc
St. Vincent and the Grenadines,other,1977,374.1670308,#ccc
St. Vincent and the Grenadines,other,1978,472.4537094,#ccc
St. Vincent and the Grenadines,other,1979,547.3607542,#ccc
St. Vincent and the Grenadines,other,1980,600.0378718,#ccc
St. Vincent and the Grenadines,other,1981,737.8326528,#ccc
St. Vincent and the Grenadines,other,1982,836.071179,#ccc
St. Vincent and the Grenadines,other,1983,913.1858308,#ccc
St. Vincent and the Grenadines,other,1984,997.6672153,#ccc
St. Vincent and the Grenadines,other,1985,1080.443346,#ccc
St. Vincent and the Grenadines,other,1986,1216.518208,#ccc
St. Vincent and the Grenadines,other,1987,1344.101738,#ccc
St. Vincent and the Grenadines,other,1988,1544.817823,#ccc
St. Vincent and the Grenadines,other,1989,1655.721306,#ccc
St. Vincent and the Grenadines,other,1990,1843.635453,#ccc
St. Vincent and the Grenadines,other,1991,1970.973119,#ccc
St. Vincent and the Grenadines,other,1992,2159.136294,#ccc
St. Vincent and the Grenadines,other,1993,2208.887055,#ccc
St. Vincent and the Grenadines,other,1994,2249.679153,#ccc
St. Vincent and the Grenadines,other,1995,2464.637064,#ccc
St. Vincent and the Grenadines,other,1996,2604.77157,#ccc
St. Vincent and the Grenadines,other,1997,2713.589367,#ccc
St. Vincent and the Grenadines,other,1998,2945.17223,#ccc
St. Vincent and the Grenadines,other,1999,3076.286032,#ccc
St. Vincent and the Grenadines,other,2000,3683.577919,#ccc
St. Vincent and the Grenadines,other,2001,3991.313328,#ccc
St. Vincent and the Grenadines,other,2002,4277.77725,#ccc
St. Vincent and the Grenadines,other,2003,4452.087539,#ccc
St. Vincent and the Grenadines,other,2004,4813.329728,#ccc
St. Vincent and the Grenadines,other,2005,5070.682447,#ccc
St. Vincent and the Grenadines,other,2006,5610.608277,#ccc
St. Vincent and the Grenadines,other,2007,6273.319034,#ccc
St. Vincent and the Grenadines,other,2008,6372.007142,#ccc
St. Vincent and the Grenadines,other,2009,6176.851182,#ccc
St. Vincent and the Grenadines,other,2010,6234.050656,#ccc
St. Vincent and the Grenadines,other,2011,6191.071784,#ccc
St. Vincent and the Grenadines,other,2012,6349.322451,#ccc
St. Vincent and the Grenadines,other,2013,6633.772097,#ccc
Suriname,other,1961,329.7465576,#ccc
Suriname,other,1962,337.5590728,#ccc
Suriname,other,1963,349.3361026,#ccc
Suriname,other,1964,373.653487,#ccc
Suriname,other,1965,417.2246212,#ccc
Suriname,other,1966,500.665701,#ccc
Suriname,other,1967,564.6398056,#ccc
Suriname,other,1968,611.8464116,#ccc
Suriname,other,1969,634.7682803,#ccc
Suriname,other,1970,663.826747,#ccc
Suriname,other,1971,724.0792668,#ccc
Suriname,other,1972,771.8443215,#ccc
Suriname,other,1973,825.6327462,#ccc
Suriname,other,1974,1005.208759,#ccc
Suriname,other,1975,1276.063249,#ccc
Suriname,other,1976,1391.49632,#ccc
Suriname,other,1977,1765.315003,#ccc
Suriname,other,1978,2022.315758,#ccc
Suriname,other,1979,2147.447061,#ccc
Suriname,other,1980,2174.138816,#ccc
Suriname,other,1981,2424.878013,#ccc
Suriname,other,1982,2487.530409,#ccc
Suriname,other,1983,2390.343402,#ccc
Suriname,other,1984,2321.286586,#ccc
Suriname,other,1985,2322.603124,#ccc
Suriname,other,1986,2339.258054,#ccc
Suriname,other,1987,2532.880792,#ccc
Suriname,other,1988,2950.318057,#ccc
Suriname,other,1989,1355.449455,#ccc
Suriname,other,1990,954.6075857,#ccc
Suriname,other,1991,1085.777119,#ccc
Suriname,other,1992,966.3243372,#ccc
Suriname,other,1993,1010.529917,#ccc
Suriname,other,1994,1408.226978,#ccc
Suriname,other,1995,1592.493865,#ccc
Suriname,other,1996,1948.301246,#ccc
Suriname,other,1997,2076.077995,#ccc
Suriname,other,1998,2081.864646,#ccc
Suriname,other,1999,1923.979374,#ccc
Suriname,other,2000,1911.775317,#ccc
Suriname,other,2001,1613.028131,#ccc
Suriname,other,2002,2246.207819,#ccc
Suriname,other,2003,2610.971946,#ccc
Suriname,other,2004,3007.925792,#ccc
Suriname,other,2005,3590.541042,#ccc
Suriname,other,2006,5198.270131,#ccc
Suriname,other,2007,5753.178227,#ccc
Suriname,other,2008,6855.182343,#ccc
Suriname,other,2009,7450.232588,#ccc
Suriname,other,2010,8320.698343,#ccc
Suriname,other,2011,8236.202918,#ccc
Suriname,other,2012,9376.495371,#ccc
Suriname,other,2013,9699.873703,#ccc
"Venezuela, RB",other,1961,1133.465025,#ccc
"Venezuela, RB",other,1962,1208.150861,#ccc
"Venezuela, RB",other,1963,1257.84658,#ccc
"Venezuela, RB",other,1964,1037.316155,#ccc
"Venezuela, RB",other,1965,1055.762649,#ccc
"Venezuela, RB",other,1966,1073.350288,#ccc
"Venezuela, RB",other,1967,1077.451599,#ccc
"Venezuela, RB",other,1968,1142.492624,#ccc
"Venezuela, RB",other,1969,1149.805619,#ccc
"Venezuela, RB",other,1970,1211.555172,#ccc
"Venezuela, RB",other,1971,1304.559014,#ccc
"Venezuela, RB",other,1972,1387.177054,#ccc
"Venezuela, RB",other,1973,1636.647158,#ccc
"Venezuela, RB",other,1974,2364.38332,#ccc
"Venezuela, RB",other,1975,2465.73199,#ccc
"Venezuela, RB",other,1976,2748.700452,#ccc
"Venezuela, RB",other,1977,3097.292393,#ccc
"Venezuela, RB",other,1978,3286.707229,#ccc
"Venezuela, RB",other,1979,3811.06694,#ccc
"Venezuela, RB",other,1980,4447.085435,#ccc
"Venezuela, RB",other,1981,4855.378497,#ccc
"Venezuela, RB",other,1982,4796.237929,#ccc
"Venezuela, RB",other,1983,4784.217469,#ccc
"Venezuela, RB",other,1984,3317.108288,#ccc
"Venezuela, RB",other,1985,3344.487963,#ccc
"Venezuela, RB",other,1986,3311.087004,#ccc
"Venezuela, RB",other,1987,2481.057185,#ccc
"Venezuela, RB",other,1988,3113.521877,#ccc
"Venezuela, RB",other,1989,2188.521626,#ccc
"Venezuela, RB",other,1990,2382.251061,#ccc
"Venezuela, RB",other,1991,2558.724047,#ccc
"Venezuela, RB",other,1992,2825.796102,#ccc
"Venezuela, RB",other,1993,2746.069746,#ccc
"Venezuela, RB",other,1994,2613.905373,#ccc
"Venezuela, RB",other,1995,3389.83587,#ccc
"Venezuela, RB",other,1996,3026.070802,#ccc
"Venezuela, RB",other,1997,3728.787997,#ccc
"Venezuela, RB",other,1998,3889.609906,#ccc
"Venezuela, RB",other,1999,4091.632001,#ccc
"Venezuela, RB",other,2000,4799.646018,#ccc
"Venezuela, RB",other,2001,4942.00061,#ccc
"Venezuela, RB",other,2002,3666.652442,#ccc
"Venezuela, RB",other,2003,3241.519616,#ccc
"Venezuela, RB",other,2004,4282.015326,#ccc
"Venezuela, RB",other,2005,5444.662518,#ccc
"Venezuela, RB",other,2006,6747.759125,#ccc
"Venezuela, RB",other,2007,8329.64832,#ccc
"Venezuela, RB",other,2008,11223.21732,#ccc
"Venezuela, RB",other,2009,11524.98788,#ccc
"Venezuela, RB",other,2010,13559.1268,#ccc
"Venezuela, RB",other,2011,10727.98209,#ccc
"Venezuela, RB",other,2012,12728.72638,#ccc
"Venezuela, RB",other,2013,14414.75353,#ccc
